time_y,drainage_area_m2,depr_area_m2,depr_depth_m,depr_perimeter_m,debr_removed_m3
3.323499999999999943e+01,1.619000000000000000e+03,1.100000000000000000e+02,9.504684297162668827e-02,5.600000000000000000e+01,2.011839953873071263e-04
3.324000000000000199e+01,1.619000000000000000e+03,1.100000000000000000e+02,9.503668968541489903e-02,5.600000000000000000e+01,2.011839953873071263e-04
3.324499999999999744e+01,1.619000000000000000e+03,1.100000000000000000e+02,9.502643571732960481e-02,5.600000000000000000e+01,2.011839953873071263e-04
3.325000000000000000e+01,1.619000000000000000e+03,1.100000000000000000e+02,9.501608295680341598e-02,5.600000000000000000e+01,2.011839953873071263e-04
3.325500000000000256e+01,1.619000000000000000e+03,1.100000000000000000e+02,9.500563326623989724e-02,5.600000000000000000e+01,2.011839953873071263e-04
3.325999999999999801e+01,1.619000000000000000e+03,1.100000000000000000e+02,9.499508848138304984e-02,5.600000000000000000e+01,2.011839953873071263e-04
3.326500000000000057e+01,1.619000000000000000e+03,1.100000000000000000e+02,9.498445041168679381e-02,5.600000000000000000e+01,2.011839953873071263e-04
3.327000000000000313e+01,1.619000000000000000e+03,1.100000000000000000e+02,9.497372084065602849e-02,5.600000000000000000e+01,2.011839953873071263e-04
3.327499999999999858e+01,1.619000000000000000e+03,1.100000000000000000e+02,9.496290152624453640e-02,5.600000000000000000e+01,2.011839953873071263e-04
3.328000000000000114e+01,1.619000000000000000e+03,1.100000000000000000e+02,9.495199420122446554e-02,5.600000000000000000e+01,2.011839953873071263e-04
3.328500000000000369e+01,1.619000000000000000e+03,1.100000000000000000e+02,9.494100057348475730e-02,5.600000000000000000e+01,2.011839953873071263e-04
3.328999999999999915e+01,1.619000000000000000e+03,1.100000000000000000e+02,9.492992232638641781e-02,5.600000000000000000e+01,2.011839953873071263e-04
3.329500000000000171e+01,1.619000000000000000e+03,1.100000000000000000e+02,9.491876111914621106e-02,5.600000000000000000e+01,2.011839953873071263e-04
3.329999999999999716e+01,1.619000000000000000e+03,1.100000000000000000e+02,9.490751858717771938e-02,5.600000000000000000e+01,2.011839953873071263e-04
3.330499999999999972e+01,1.619000000000000000e+03,1.100000000000000000e+02,9.489619634231871714e-02,5.600000000000000000e+01,2.011839953873071263e-04
3.331000000000000227e+01,1.619000000000000000e+03,1.100000000000000000e+02,9.488479597328591808e-02,5.600000000000000000e+01,2.011839953873071263e-04
3.331499999999999773e+01,1.619000000000000000e+03,1.100000000000000000e+02,9.487331904595919241e-02,5.600000000000000000e+01,2.011839953873071263e-04
3.332000000000000028e+01,1.619000000000000000e+03,1.100000000000000000e+02,9.486176710365157305e-02,5.600000000000000000e+01,2.011839953873071263e-04
3.332500000000000284e+01,1.619000000000000000e+03,1.100000000000000000e+02,9.485014166746452702e-02,5.600000000000000000e+01,2.011839953873071263e-04
3.332999999999999829e+01,1.619000000000000000e+03,1.100000000000000000e+02,9.483844423661480505e-02,5.600000000000000000e+01,2.011839953873071263e-04
3.333500000000000085e+01,1.619000000000000000e+03,1.100000000000000000e+02,9.482667628867602616e-02,5.600000000000000000e+01,2.011839953873071263e-04
3.334000000000000341e+01,1.619000000000000000e+03,1.100000000000000000e+02,9.481483927994815986e-02,5.600000000000000000e+01,2.011839953873071263e-04
3.334499999999999886e+01,1.619000000000000000e+03,1.100000000000000000e+02,9.480293464569911066e-02,5.600000000000000000e+01,2.011839953873071263e-04
3.335000000000000142e+01,1.619000000000000000e+03,1.100000000000000000e+02,9.479096380051998949e-02,5.600000000000000000e+01,2.011839953873071263e-04
3.335500000000000398e+01,1.619000000000000000e+03,1.100000000000000000e+02,9.477892813852406562e-02,5.600000000000000000e+01,2.011839953873071263e-04
3.335999999999999943e+01,1.619000000000000000e+03,1.100000000000000000e+02,9.476682903370203803e-02,5.600000000000000000e+01,2.011839953873071263e-04
3.336500000000000199e+01,1.619000000000000000e+03,1.100000000000000000e+02,9.475466784020625255e-02,5.600000000000000000e+01,2.011839953873071263e-04
3.336999999999999744e+01,1.619000000000000000e+03,1.100000000000000000e+02,9.474244589252123205e-02,5.600000000000000000e+01,2.011839953873071263e-04
3.337500000000000000e+01,1.619000000000000000e+03,1.100000000000000000e+02,9.473016450589000215e-02,5.600000000000000000e+01,2.011839953873071263e-04
3.338000000000000256e+01,1.619000000000000000e+03,1.100000000000000000e+02,9.471782497647041055e-02,5.600000000000000000e+01,2.011839953873071263e-04
3.338499999999999801e+01,1.619000000000000000e+03,1.100000000000000000e+02,9.470542858164776590e-02,5.600000000000000000e+01,2.011839953873071263e-04
3.339000000000000057e+01,1.619000000000000000e+03,1.100000000000000000e+02,9.469297658027642228e-02,5.600000000000000000e+01,2.011839953873071263e-04
3.339500000000000313e+01,1.619000000000000000e+03,1.100000000000000000e+02,9.468047021292136378e-02,5.600000000000000000e+01,2.011839953873071263e-04
3.339999999999999858e+01,1.619000000000000000e+03,1.100000000000000000e+02,9.466791070214242154e-02,5.600000000000000000e+01,2.011839953873071263e-04
3.340500000000000114e+01,1.619000000000000000e+03,1.100000000000000000e+02,9.465529925273585832e-02,5.600000000000000000e+01,2.011839953873071263e-04
3.341000000000000369e+01,1.619000000000000000e+03,1.100000000000000000e+02,9.464263705197595300e-02,5.600000000000000000e+01,2.011839953873071263e-04
3.341499999999999915e+01,1.619000000000000000e+03,1.100000000000000000e+02,9.462992526985658515e-02,5.600000000000000000e+01,2.011839953873071263e-04
3.342000000000000171e+01,1.619000000000000000e+03,1.100000000000000000e+02,9.461716505931860866e-02,5.600000000000000000e+01,2.011839953873071263e-04
