time(y),mp_elev(m),dep_area(m^2)
0.0,-0.009542483660126777,2.0
0.2,0.0939457337390337,142.0
0.4,0.2552077962761814,360.0
0.6000000000000001,0.4080085918241281,492.0
0.8,0.5431661819716851,577.0
1.0,0.659871311381238,638.0
1.2000000000000002,0.7599347859183041,690.0
1.4000000000000001,0.8455922431554228,736.0
1.6,0.9188111340659759,775.0
1.8,0.9822438798267825,794.0
2.0,1.0389974280379306,831.0
2.2,1.0880155356937138,851.0
2.4000000000000004,1.1299681431053443,879.0
2.6,1.1666697673675515,906.0
2.8000000000000003,1.1983284192148744,931.0
3.0,1.224846258436429,947.0
3.2,1.246881789288338,964.0
3.4000000000000004,1.2661669056130336,996.0
3.6,1.2816149558953924,1016.0
3.8000000000000003,1.293539458990864,1032.0
4.0,1.3029585461257938,1062.0
4.2,1.3101285942159535,1080.0
4.4,1.3145393029443824,1098.0
4.6000000000000005,1.3163853011640185,1122.0
4.800000000000001,1.3169699905253083,1147.0
5.0,1.3155678046638428,1169.0
5.2,1.3120986358318447,1189.0
5.4,1.3068117679257796,1211.0
5.6000000000000005,1.3008319299163276,1227.0
5.800000000000001,1.293160666570273,1263.0
6.0,1.2838932601741107,1283.0
6.2,1.2734468956637244,1304.0
6.4,1.2624064615068278,1326.0
6.6000000000000005,1.2500359107206407,1344.0
6.800000000000001,1.2364032332461932,1360.0
7.0,1.2220009429584877,1392.0
7.2,1.2071113669094728,1418.0
7.4,1.1911566424387985,1442.0
7.6000000000000005,1.1741877342869742,1458.0
7.800000000000001,1.15669351857251,1481.0
8.0,1.138846998317888,1503.0
8.200000000000001,1.1201410304463337,1531.0
8.4,1.1006169587907522,1549.0
8.6,1.0806941697976242,1573.0
8.8,1.0605953127504932,1597.0
9.0,1.0398111023724823,1619.0
9.200000000000001,1.018378873932619,1633.0
9.4,0.9965936653295131,1666.0
9.600000000000001,0.9748581636993947,1688.0
9.8,0.952599569244299,1714.0
10.0,0.9298545442512136,1730.0
10.200000000000001,0.906747201986235,1749.0
10.4,0.8839658974399498,1775.0
10.600000000000001,0.8608216776493833,1792.0
10.8,0.8373512432613524,1824.0
11.0,0.8135920340636602,1842.0
11.200000000000001,0.7902294525820537,1865.0
11.4,0.7667861989689442,1889.0
11.600000000000001,0.7431733030611838,1913.0
11.8,0.7194262857773452,1931.0
12.0,0.6959377133334925,1952.0
12.200000000000001,0.6727606274537834,1970.0
12.4,0.6495590854360529,2004.0
12.600000000000001,0.6263644025872424,2020.0
12.8,0.6032512275737929,2037.0
13.0,0.5808497840423428,2061.0
13.200000000000001,0.5585487681060357,2081.0
13.4,0.5363732454962076,2102.0
13.600000000000001,0.5143470490087765,2118.0
13.8,0.49285435460413396,2141.0
14.0,0.4718462197705975,2167.0
14.200000000000001,0.4510535164783249,2197.0
14.4,0.43049229162153324,2207.0
14.600000000000001,0.41017707924693525,2223.0
14.8,0.390716737433749,2248.0
15.0,0.3715503087019272,2262.0
15.200000000000001,0.35266593936678703,2274.0
15.4,0.3340703625698609,2286.0
15.600000000000001,0.3159409382076177,2325.0
15.8,0.29852222043119525,2337.0
16.0,0.281406518591524,2363.0
16.2,0.2645937814408512,2373.0
16.400000000000002,0.2480828769906509,2389.0
16.6,0.23217006162255416,2408.0
16.8,0.21681031941690776,2416.0
17.0,0.20174472265790655,2428.0
17.2,0.18696737694047272,2449.0
17.400000000000002,0.1724718196520456,2461.0
17.6,0.1586182236833764,2480.0
17.8,0.14519152136739422,2490.0
18.0,0.1320254012569393,2506.0
18.2,0.11911087627619565,2516.0
18.400000000000002,0.10643887922256567,2524.0
18.6,0.09438579015599657,2528.0
18.8,0.0826713876101337,2536.0
19.0,0.07117270331089287,2542.0
19.200000000000003,0.05987998504498648,2541.0
19.400000000000002,0.04878374592723844,2545.0
19.6,0.038234708016346985,2544.0
19.8,0.027978682490115148,2557.0
20.0,0.017892449512032726,2546.0
20.200000000000003,0.007966995700684265,2480.0
20.400000000000002,-0.0018062509234937352,2388.0
20.6,-0.011139175371795318,2344.0
20.8,-0.02018120593736228,2314.0
21.0,-0.029094453823432787,2277.0
21.200000000000003,-0.037886496940075176,2250.0
21.400000000000002,-0.04656442806243888,2218.0
21.6,-0.05493528125620628,2186.0
21.8,-0.06297600478877996,2170.0
22.0,-0.07092168860840786,2155.0
22.200000000000003,-0.0787783432471798,2127.0
22.400000000000002,-0.08655152683323308,2092.0
22.6,-0.09417186387001664,2075.0
22.8,-0.10138568595156983,2071.0
23.0,-0.10853088516459763,2050.0
23.200000000000003,-0.1156120690072413,2036.0
23.400000000000002,-0.12263345623199484,2007.0
23.6,-0.1295988941981676,1987.0
23.8,-0.13619922798004325,1978.0
24.0,-0.1426760651424388,1965.0
24.200000000000003,-0.1491078588331618,1943.0
24.400000000000002,-0.15549775987877013,1923.0
24.6,-0.16184861362314962,1910.0
24.8,-0.16803917513540512,1899.0
25.0,-0.1739510484146507,1882.0
25.200000000000003,-0.17983211309976355,1864.0
25.400000000000002,-0.18568471006305742,1852.0
25.6,-0.19151093132120423,1827.0
25.8,-0.197312632752201,1815.0
26.0,-0.2028222006504592,1804.0
26.200000000000003,-0.2082300269377697,1789.0
26.400000000000002,-0.21361944970725233,1779.0
26.6,-0.21899200770640448,1757.0
26.8,-0.2243490460793538,1744.0
27.0,-0.229658081544045,1733.0
27.200000000000003,-0.23465417626441365,1723.0
27.400000000000002,-0.23963944588155073,1714.0
27.6,-0.24461502679145042,1698.0
27.8,-0.24958189451835722,1678.0
28.0,-0.2545408714082811,1667.0
28.200000000000003,-0.2593871339493745,1658.0
28.400000000000002,-0.2640159211215405,1642.0
28.6,-0.2686404702556189,1634.0
28.8,-0.27326148988187526,1613.0
