time(y),mp_elev(m),dep_area(m^2)
0.0,0.0,0.0
0.2,0.0023281819834721773,14.0
0.4,0.05619668193531879,84.0
0.6000000000000001,0.1292338867243643,194.0
0.8,0.20975184418108483,314.0
1.0,0.2875598904510923,392.0
1.2000000000000002,0.36167641054734645,457.0
1.4000000000000001,0.43090109120585396,504.0
1.6,0.49502335789715346,549.0
1.8,0.553937002692166,579.0
2.0,0.6077188558827942,618.0
2.2,0.6567004469554973,641.0
2.4000000000000004,0.7023560929258252,665.0
2.6,0.7440619925599918,694.0
2.8000000000000003,0.782299170400421,718.0
3.0,0.8174718265860861,736.0
3.2,0.8498873568316583,751.0
3.4000000000000004,0.8798150438578602,772.0
3.6,0.9083374293672648,786.0
3.8000000000000003,0.9345996517188837,798.0
4.0,0.9587121226988415,820.0
4.2,0.9807835677598433,835.0
4.4,1.0009238613395297,845.0
4.6000000000000005,1.0192535997485095,856.0
4.800000000000001,1.0367723045077213,864.0
5.0,1.0526746031756886,890.0
5.2,1.0670514795514094,902.0
5.4,1.0799872575179421,918.0
5.6000000000000005,1.0915596988420617,924.0
5.800000000000001,1.1018404761265828,929.0
6.0,1.1116333184470477,944.0
6.2,1.120356187355739,964.0
6.4,1.1279711550084244,974.0
6.6000000000000005,1.134529085523667,984.0
6.800000000000001,1.1400777633665058,992.0
7.0,1.1446621585509007,1006.0
7.2,1.1488293120463595,1027.0
7.4,1.1523724135958844,1037.0
7.6000000000000005,1.1550733769089732,1047.0
7.800000000000001,1.1569659216227137,1057.0
8.0,1.1580821431812467,1069.0
8.200000000000001,1.1584526120929866,1076.0
8.4,1.1583416669223112,1093.0
8.6,1.1580088478440445,1109.0
8.8,1.1570171819285946,1123.0
9.0,1.155390149313206,1133.0
9.200000000000001,1.1531502711675756,1145.0
9.4,1.1503191600483262,1161.0
9.600000000000001,1.1469175651118775,1167.0
9.8,1.1435504407245816,1186.0
10.0,1.1397200428428675,1196.0
10.200000000000001,1.1353794835893893,1208.0
10.4,1.1305450300212243,1216.0
10.600000000000001,1.1252324087195547,1228.0
10.8,1.1194568331604415,1240.0
11.0,1.1134478820871294,1256.0
11.200000000000001,1.1073959358977419,1274.0
11.4,1.1009274149267299,1282.0
11.600000000000001,1.094054448901673,1298.0
11.8,1.0867888635672927,1318.0
12.0,1.079142199793921,1328.0
12.200000000000001,1.0711257310327937,1334.0
12.4,1.0631447264759828,1349.0
12.600000000000001,1.0549884482309437,1357.0
12.8,1.0464976936320767,1367.0
13.0,1.0376817790115638,1381.0
13.200000000000001,1.0285499022540705,1401.0
13.4,1.0191111570772762,1411.0
13.600000000000001,1.009374546133543,1421.0
13.8,0.9998395056459799,1435.0
14.0,0.990065440695659,1451.0
14.200000000000001,0.9800225734011292,1467.0
14.4,0.9697187751056191,1479.0
14.600000000000001,0.9591619323037577,1493.0
14.8,0.9483599547696002,1497.0
15.0,0.9373414325890366,1502.0
15.200000000000001,0.9265693077479824,1522.0
15.4,0.9155789048346605,1544.0
15.600000000000001,0.9043774876339654,1554.0
15.8,0.8929724027190673,1576.0
16.0,0.8813710805113573,1582.0
16.2,0.8695810345674033,1592.0
16.400000000000002,0.8576275059549374,1597.0
16.6,0.8459497899063848,1615.0
16.8,0.8341089203716336,1631.0
17.0,0.8221120278647476,1639.0
17.2,0.8099663328260931,1648.0
17.400000000000002,0.797679138507732,1656.0
17.6,0.7852578226186466,1674.0
17.8,0.7727098279393232,1694.0
18.0,0.7604454522959259,1717.0
18.2,0.7481087498154295,1725.0
18.400000000000002,0.7356696740278323,1735.0
18.6,0.7231352537825018,1747.0
18.8,0.7105125511330215,1755.0
19.0,0.6978086494235072,1767.0
19.200000000000003,0.6850306410225926,1775.0
19.400000000000002,0.6724651689801533,1792.0
19.6,0.659977042633372,1806.0
19.8,0.6474375702607063,1812.0
20.0,0.6348532571362995,1820.0
20.200000000000003,0.6222305746068884,1838.0
20.400000000000002,0.6095759485033909,1856.0
20.6,0.5968957476727894,1866.0
20.8,0.5843178471383084,1881.0
21.0,0.5719987683060737,1897.0
21.200000000000003,0.5596742238650592,1905.0
21.400000000000002,0.5473498036266307,1911.0
21.6,0.5350310026519054,1927.0
21.8,0.5227232123177146,1937.0
22.0,0.5104317117276054,1945.0
22.200000000000003,0.4981616594900231,1948.0
22.400000000000002,0.4862244501685211,1971.0
22.6,0.4743853676986447,1977.0
22.8,0.4625834045192647,1993.0
23.0,0.4508227832251208,2007.0
23.200000000000003,0.43910758470508426,2021.0
23.400000000000002,0.4274417432849589,2033.0
23.6,0.4158290423342379,2043.0
23.8,0.4043483183207002,2048.0
24.0,0.39320548490796625,2064.0
24.200000000000003,0.38212718684816593,2076.0
24.400000000000002,0.3711162265816199,2090.0
24.6,0.3601752512151819,2102.0
24.8,0.34930675152072865,2112.0
25.0,0.33851306137049164,2116.0
25.200000000000003,0.3277963576014571,2120.0
25.400000000000002,0.3173183156495156,2133.0
25.6,0.30709645744843783,2143.0
25.8,0.29695786197650875,2163.0
26.0,0.2869037837803745,2173.0
26.200000000000003,0.2769353347276393,2181.0
26.400000000000002,0.2670534867051657,2197.0
26.6,0.2572590746475072,2195.0
26.8,0.24755279985447487,2196.0
27.0,0.23813024646490533,2211.0
27.200000000000003,0.22891989630923604,2219.0
27.400000000000002,0.21979947390683208,2231.0
27.6,0.21076891739859605,2239.0
27.8,0.20182805905133705,2247.0
28.0,0.19297663027909095,2253.0
28.200000000000003,0.18421426679272201,2255.0
28.400000000000002,0.17554051382970215,2261.0
28.6,0.16714236559381845,2272.0
28.8,0.15894625486284042,2284.0
29.0,0.15083717584597878,2298.0
29.200000000000003,0.14281412648033154,2304.0
29.400000000000002,0.13487604708073775,2308.0
29.6,0.12702182590099653,2311.0
29.8,0.11925030461405584,2313.0
30.0,0.11156028367111048,2321.0
30.200000000000003,0.10409329365710107,2326.0
30.400000000000002,0.09684964400842944,2338.0
30.6,0.08968384309274313,2336.0
30.8,0.0825943624918466,2336.0
31.0,0.07557966226430324,2341.0
31.200000000000003,0.06863819554031636,2339.0
31.400000000000002,0.06176841290269408,2335.0
31.6,0.05496876652975402,2328.0
31.8,0.04830333860232372,2339.0
