time(y),mp_elev(m),dep_area(m^2)
0.0,0.004700854700857349,13.0
0.2,0.15723638992959366,117.0
0.4,0.3136953957980211,159.0
0.6000000000000001,0.4589815965264137,190.0
0.8,0.5936969803424148,204.0
1.0,0.718327273774193,219.0
1.2000000000000002,0.8332393959433233,229.0
1.4000000000000001,0.938692760000805,233.0
1.6,1.0380291650616016,248.0
1.8,1.1287370613422212,248.0
2.0,1.2108557869580778,253.0
2.2,1.2845969838220697,259.0
2.4000000000000004,1.350280902618053,265.0
2.6,1.408341915422227,277.0
2.8000000000000003,1.459311788309023,277.0
3.0,1.503788993280594,281.0
3.2,1.544481713670109,292.0
3.4000000000000004,1.5803061449963138,296.0
3.6,1.6117088538282474,300.0
3.8000000000000003,1.6392156871933992,302.0
4.0,1.663287341628802,306.0
4.2,1.6843153604916665,310.0
4.4,1.7026234905988673,314.0
4.6000000000000005,1.718472899127832,319.0
4.800000000000001,1.732358636332009,324.0
5.0,1.7456222609499008,334.0
5.2,1.7570700488983135,340.0
5.4,1.7667913352724156,346.0
5.6000000000000005,1.7748542138874228,352.0
5.800000000000001,1.7813128323143843,360.0
6.0,1.7862133203871906,364.0
6.2,1.789598303959366,366.0
6.4,1.791510075563039,368.0
6.6000000000000005,1.7919925779543604,372.0
6.800000000000001,1.7922089254699074,377.0
7.0,1.7914799327859328,381.0
7.2,1.7895731350198645,393.0
7.4,1.7865377494803028,395.0
7.6000000000000005,1.7824230539353891,402.0
7.800000000000001,1.777277675392412,410.0
8.0,1.7711489455875125,414.0
8.200000000000001,1.7640823756494513,420.0
8.4,1.7561212752780762,424.0
8.6,1.747306520110257,424.0
8.8,1.7386696754720248,431.0
9.0,1.7295244701113148,445.0
9.200000000000001,1.719708382654872,451.0
9.4,1.7092497098339834,453.0
9.600000000000001,1.6981741404375725,453.0
9.8,1.686505065947486,461.0
10.0,1.6742639047841834,469.0
10.200000000000001,1.6614704237908597,469.0
10.4,1.6481430444362388,473.0
10.600000000000001,1.6342991245464589,477.0
10.8,1.6202735636083077,484.0
11.0,1.6064993444901319,495.0
11.200000000000001,1.5923139879592156,505.0
11.4,1.5777310657658035,513.0
11.600000000000001,1.562763618185187,517.0
11.8,1.547424272603024,521.0
12.0,1.5317253431630604,525.0
12.200000000000001,1.5156789142657203,527.0
12.4,1.4992969105349943,531.0
12.600000000000001,1.482591155567718,537.0
12.8,1.4655734211657432,543.0
13.0,1.448480376745195,546.0
13.200000000000001,1.4317925775575873,552.0
13.4,1.4148724260030718,560.0
13.600000000000001,1.397730652629619,570.0
13.8,1.3803778368181696,574.0
14.0,1.3628244350823024,578.0
14.200000000000001,1.3450808080782508,584.0
14.4,1.3271572461658678,593.0
14.600000000000001,1.3090639932905646,599.0
14.8,1.2908112689171247,603.0
15.0,1.2724092876650417,609.0
15.200000000000001,1.2538682761726108,611.0
15.4,1.2357250502767556,616.0
15.600000000000001,1.217764041508545,622.0
15.8,1.1997292436232954,626.0
16.0,1.1816300944177982,634.0
16.2,1.1634759245368969,636.0
16.400000000000002,1.1452759641406942,642.0
16.6,1.127039348000224,656.0
16.8,1.108775119025978,662.0
17.0,1.0904922302520532,666.0
17.2,1.0721995453115483,670.0
17.400000000000002,1.0539058373846046,672.0
17.6,1.035619786581833,674.0
17.8,1.017734514319443,685.0
18.0,1.000223576861913,691.0
18.2,0.9827731401795887,691.0
18.400000000000002,0.965390745862706,702.0
18.6,0.948083703020302,708.0
18.8,0.930859083644691,718.0
19.0,0.9137237180248547,724.0
19.200000000000003,0.8966841902547174,724.0
19.400000000000002,0.8797468338781158,732.0
19.6,0.8629177277069147,738.0
19.8,0.8462026918287933,738.0
20.0,0.8296072837215149,740.0
20.200000000000003,0.8131367947387815,746.0
20.400000000000002,0.7973731897780283,755.0
20.6,0.7818347781013699,773.0
20.8,0.7664573603825318,775.0
21.0,0.7512445396814087,777.0
21.200000000000003,0.7361995662789127,783.0
21.400000000000002,0.7213253393893808,789.0
21.6,0.7066244097874375,793.0
21.8,0.6920989833439393,799.0
22.0,0.6777509254604723,807.0
22.200000000000003,0.6635817663862156,809.0
22.400000000000002,0.6495927073820553,811.0
22.6,0.6357846276285386,811.0
