time(y),mp_elev(m),dep_area(m^2)
0.0,0.0,0.0
0.2,0.0022243651338271775,14.0
0.4,0.05570196633820501,84.0
0.6000000000000001,0.1279293899718681,194.0
0.8,0.2067866535659988,312.0
1.0,0.28179236306566224,383.0
1.2000000000000002,0.3519723908190713,449.0
1.4000000000000001,0.41636733417594485,500.0
1.6,0.4744935598826885,542.0
1.8,0.5265725865903192,577.0
2.0,0.5731618390125277,605.0
2.2,0.615699333352083,639.0
2.4000000000000004,0.6544784247832212,661.0
2.6,0.689624537161464,686.0
2.8000000000000003,0.7214917394562121,710.0
3.0,0.7503264137075689,728.0
3.2,0.7770661093189091,743.0
3.4000000000000004,0.8014107432075548,764.0
3.6,0.8232536334213734,780.0
3.8000000000000003,0.8427610761163891,796.0
4.0,0.8600909327374779,814.0
4.2,0.8761123655794592,829.0
4.4,0.8904430141980413,843.0
4.6000000000000005,0.9029914299568986,856.0
4.800000000000001,0.9138661656702141,874.0
5.0,0.9231663657596556,882.0
5.2,0.9316385190014671,899.0
5.4,0.9389136543758099,923.0
5.6000000000000005,0.9448630028392131,937.0
5.800000000000001,0.9495556121468809,949.0
6.0,0.9530557468755774,957.0
6.2,0.9559694459473036,968.0
6.4,0.9580572979741504,983.0
6.6000000000000005,0.9591208840258361,999.0
6.800000000000001,0.9592073163060633,1023.0
7.0,0.9583609927285437,1035.0
7.2,0.9570236444792357,1050.0
7.4,0.955176586048637,1070.0
7.6000000000000005,0.9525167602355822,1076.0
7.800000000000001,0.9490776598601371,1094.0
8.0,0.9448911495065033,1098.0
8.200000000000001,0.9402098644444692,1109.0
8.4,0.9353099773171607,1137.0
8.6,0.9297515887768526,1152.0
8.8,0.923559382118512,1170.0
9.0,0.9167570885277172,1180.0
9.200000000000001,0.9093859600294252,1195.0
9.4,0.9020781789112391,1205.0
9.600000000000001,0.894229052320398,1225.0
9.8,0.8858576502193785,1239.0
10.0,0.8769825640692943,1247.0
10.200000000000001,0.8676219602181732,1265.0
10.4,0.8581925551379754,1288.0
10.600000000000001,0.8485230586777988,1300.0
10.8,0.8384220292643647,1314.0
11.0,0.8279051319911872,1326.0
11.200000000000001,0.8169879340228761,1341.0
11.4,0.8058042993957315,1356.0
11.600000000000001,0.7947050552273964,1374.0
11.8,0.7832538462329524,1386.0
12.0,0.7714649398094195,1402.0
12.200000000000001,0.7593526898685496,1424.0
12.4,0.7469315411246953,1434.0
12.600000000000001,0.734580925285826,1449.0
12.8,0.7221260287611244,1463.0
13.0,0.7094072914275387,1471.0
13.200000000000001,0.6964384855041885,1491.0
13.4,0.6832334936375162,1507.0
13.600000000000001,0.6698399735406753,1516.0
13.8,0.656713832835436,1526.0
14.0,0.6433951479002644,1550.0
14.200000000000001,0.6298971122427304,1565.0
14.4,0.6162329568667815,1581.0
14.600000000000001,0.6024159209193414,1595.0
14.8,0.5886385177308995,1608.0
15.0,0.5750375452677474,1620.0
15.200000000000001,0.5613241614432667,1642.0
15.4,0.5475105523588581,1652.0
15.600000000000001,0.5336088035524256,1666.0
15.8,0.519630871540528,1674.0
16.0,0.5058601234592714,1689.0
16.2,0.4922219953337361,1713.0
16.400000000000002,0.4785430950804539,1727.0
16.6,0.464833909978438,1739.0
16.8,0.4511047056509625,1749.0
17.0,0.4373655050291205,1757.0
17.2,0.42394346289584917,1774.0
17.400000000000002,0.41064658197586823,1794.0
17.6,0.3973683923946396,1802.0
17.8,0.38411715463765006,1812.0
18.0,0.37090083098235027,1818.0
18.2,0.35772707370897194,1828.0
18.400000000000002,0.3449260010070958,1849.0
18.6,0.3322702283450525,1867.0
18.8,0.3196780391291725,1879.0
19.0,0.30715521155211434,1891.0
19.200000000000003,0.2947071997698174,1899.0
19.400000000000002,0.2823391311311809,1909.0
19.6,0.27034880105064474,1922.0
19.8,0.2585451565007446,1936.0
20.0,0.2468346949329714,1942.0
20.200000000000003,0.2352207432497977,1946.0
20.400000000000002,0.22370632594518725,1952.0
20.6,0.21229417004926177,1955.0
20.8,0.20121933995510233,1972.0
21.0,0.19038978942275264,1994.0
21.200000000000003,0.17966864452981213,1992.0
21.400000000000002,0.16905706541643895,2002.0
21.6,0.15855596926738258,2006.0
21.8,0.14816604066142247,2014.0
22.0,0.1380334722702088,2019.0
22.200000000000003,0.12821992160044715,2028.0
22.400000000000002,0.11851788555243559,2026.0
22.6,0.10892682475403603,2030.0
22.8,0.09944603875013058,2038.0
23.0,0.09007467870833352,2039.0
23.200000000000003,0.08084762227859699,2040.0
23.400000000000002,0.07202782973028832,2036.0
23.6,0.0633136551968363,2037.0
