time(y),mp_elev(m),dep_area(m^2)
0.0,-0.009542483660126777,2.0
0.2,0.09493285289111952,142.0
0.4,0.26165129690195954,374.0
0.6000000000000001,0.4242267145669416,510.0
0.8,0.5758875013274434,597.0
1.0,0.7174726747994242,666.0
1.2000000000000002,0.8496570287396423,719.0
1.4000000000000001,0.9729828820654944,760.0
1.6,1.0878930355755756,788.0
1.8,1.1947661581155131,815.0
2.0,1.2942438863416044,842.0
2.2,1.3881883674923046,874.0
2.4000000000000004,1.4752674419456469,891.0
2.6,1.5558584126070087,909.0
2.8000000000000003,1.630376355080017,923.0
3.0,1.6992665367476576,931.0
3.2,1.7629907685701482,942.0
3.4000000000000004,1.822011154200709,964.0
3.6,1.8767741922276429,974.0
3.8000000000000003,1.927783795899174,987.0
4.0,1.9767800383074956,999.0
4.2,2.0227233220967378,1009.0
4.4,2.0658855349064282,1015.0
4.6000000000000005,2.106492486588891,1021.0
4.800000000000001,2.144728221824394,1035.0
5.0,2.180741029937522,1044.0
5.2,2.2146503312379053,1054.0
5.4,2.2465537063105643,1054.0
5.6000000000000005,2.27653347096107,1064.0
5.800000000000001,2.305170897677044,1077.0
6.0,2.3327712185063234,1087.0
6.2,2.3587055189414627,1095.0
6.4,2.3830320165782126,1103.0
6.6000000000000005,2.4058100193450684,1113.0
6.800000000000001,2.4271003507385274,1123.0
7.0,2.446965154660461,1133.0
7.2,2.465467297997833,1137.0
7.4,2.4826695641216077,1145.0
7.6000000000000005,2.498633793420808,1149.0
7.800000000000001,2.5136630365289534,1152.0
8.0,2.5283689137123417,1164.0
8.200000000000001,2.542047893531759,1173.0
8.4,2.5547467500665846,1179.0
8.6,2.566508687002994,1185.0
8.8,2.577373455951559,1197.0
9.0,2.5873775920644135,1209.0
9.200000000000001,2.5965547293497764,1219.0
9.4,2.604935959744921,1227.0
9.600000000000001,2.6125502044172464,1233.0
9.8,2.619424571517868,1243.0
10.0,2.626037120741344,1248.0
10.200000000000001,2.632404576544758,1262.0
10.4,2.6381334759403785,1268.0
10.600000000000001,2.6432432986809715,1270.0
10.8,2.6477527233425064,1278.0
11.0,2.651679762325685,1286.0
