time(y),mp_elev(m),dep_area(m^2)
0.0,-0.010000000000005116,1.0
0.2,0.03432555497653311,34.0
0.4,0.11279599419641784,91.0
0.6000000000000001,0.19102411792822238,128.0
0.8,0.26512253125123664,150.0
1.0,0.3349914132931673,165.0
1.2000000000000002,0.400520381858982,179.0
1.4000000000000001,0.46156871351342943,188.0
1.6,0.5179646491250622,194.0
1.8,0.5709199685298358,201.0
2.0,0.6198372826668077,209.0
2.2,0.6638267589433866,219.0
2.4000000000000004,0.7029432383547487,230.0
2.6,0.7373825594967371,236.0
2.8000000000000003,0.7674586264101748,240.0
3.0,0.7935621465816354,240.0
3.2,0.8165423639923404,241.0
3.4000000000000004,0.8376677125036309,253.0
3.6,0.8561129887438028,265.0
3.8000000000000003,0.872184752045257,265.0
4.0,0.8861332416691567,265.0
4.2,0.8981558904298907,267.0
4.4,0.9084053239912748,277.0
4.6000000000000005,0.9169992262858813,282.0
4.800000000000001,0.9247995496402126,291.0
5.0,0.931759956563468,297.0
5.2,0.9373593922370986,307.0
5.4,0.9416484703413346,309.0
5.6000000000000005,0.9446754506692514,311.0
5.800000000000001,0.9464880471073229,317.0
6.0,0.9471341933541169,323.0
6.2,0.9466621337370356,325.0
6.4,0.9457866656948539,332.0
6.6000000000000005,0.9444261456827405,338.0
6.800000000000001,0.9421382651609918,346.0
7.0,0.938962563137153,352.0
7.2,0.9349369113917874,356.0
7.4,0.9300974845224488,363.0
7.6000000000000005,0.9244788138820041,371.0
7.800000000000001,0.9181139015460502,375.0
8.0,0.9113509020541386,382.0
8.200000000000001,0.9046252595417599,388.0
8.4,0.8972842402203298,392.0
8.6,0.8893522317341507,398.0
8.8,0.88085270475257,398.0
9.0,0.8718084031024063,408.0
9.200000000000001,0.8622415085062869,418.0
9.4,0.8521737791800064,424.0
9.600000000000001,0.8416266634574185,432.0
9.8,0.8313516366092131,437.0
10.0,0.8208467287429073,441.0
10.200000000000001,0.8099563094404658,445.0
10.4,0.7986983097995903,454.0
10.600000000000001,0.7870905008935409,462.0
10.8,0.7751505415269833,466.0
11.0,0.7628960137230507,470.0
11.200000000000001,0.7503444468181186,476.0
11.4,0.7375621107307211,479.0
11.600000000000001,0.7252897267355536,491.0
11.8,0.7127993852158454,499.0
12.0,0.700106316884785,509.0
12.200000000000001,0.6872255830290044,511.0
12.4,0.6741720807466436,519.0
12.600000000000001,0.6609605437862172,525.0
12.8,0.6476055393414697,529.0
13.0,0.6341214611515937,533.0
13.200000000000001,0.6205863381113801,534.0
13.4,0.6076317210282411,542.0
13.600000000000001,0.5946119849329392,554.0
13.8,0.5815390378057401,563.0
14.0,0.5684244604162103,567.0
14.200000000000001,0.5552795034301994,573.0
14.4,0.5421150836457258,581.0
14.600000000000001,0.5289417794123494,591.0
14.8,0.5157698252926508,593.0
15.0,0.5026091064634528,597.0
15.200000000000001,0.4900703533051427,604.0
15.4,0.47765530499096087,614.0
15.600000000000001,0.4652960511709381,622.0
15.8,0.45299963208736926,628.0
16.0,0.4407726538652099,632.0
16.2,0.428621293767236,640.0
16.400000000000002,0.41655130585550637,644.0
16.6,0.4045680270049843,646.0
16.8,0.3926763835454494,652.0
17.0,0.38116632800756634,655.0
17.2,0.37010126164696544,665.0
17.400000000000002,0.3591548445123607,679.0
17.6,0.3483293270644907,685.0
17.8,0.33762654563554406,690.0
18.0,0.3270479401884927,694.0
18.2,0.31659457275382863,702.0
18.400000000000002,0.3062671464219875,712.0
18.6,0.2960660248637481,716.0
18.8,0.2859912524540107,722.0
19.0,0.27650584955431157,727.0
19.200000000000003,0.2672671413026819,733.0
19.400000000000002,0.25816502082322756,745.0
19.6,0.24919752280943896,749.0
19.8,0.24036243305559424,749.0
20.0,0.23165731467607031,753.0
20.200000000000003,0.22307953412189363,769.0
20.400000000000002,0.21462628680367857,769.0
20.6,0.2062946222965678,779.0
