time(y),mp_elev(m),dep_area(m^2)
0.0,-0.010000000000005116,1.0
0.2,0.03400415420964009,34.0
0.4,0.11080279837830176,91.0
0.6000000000000001,0.18635763062485466,124.0
0.8,0.2563739466146586,146.0
1.0,0.32049710096819695,161.0
1.2000000000000002,0.37828205641478974,175.0
1.4000000000000001,0.4297418738878065,182.0
1.6,0.4760294088939787,195.0
1.8,0.5153467555627742,203.0
2.0,0.5481580940536901,211.0
2.2,0.5752131222168089,213.0
2.4000000000000004,0.5973469813622501,223.0
2.6,0.616925082914122,233.0
2.8000000000000003,0.6332647752342382,245.0
3.0,0.6465491705961739,251.0
3.2,0.6570875705286028,255.0
3.4000000000000004,0.6651082610960088,259.0
3.6,0.6713473362386253,264.0
3.8000000000000003,0.6764271259778951,276.0
4.0,0.6795157539496017,284.0
4.2,0.6807315389272475,292.0
4.4,0.680187600411486,296.0
4.6000000000000005,0.677992123734029,303.0
4.800000000000001,0.6751897996881411,312.0
5.0,0.6713762016611611,322.0
5.2,0.6662440460308403,328.0
5.4,0.6598708708389438,334.0
5.6000000000000005,0.652330503094646,338.0
5.800000000000001,0.6436936691862201,346.0
6.0,0.6351028330045096,363.0
6.2,0.6257033394942084,367.0
6.4,0.6154386408688026,377.0
6.6000000000000005,0.6043638663054907,381.0
6.800000000000001,0.5925330363566701,386.0
7.0,0.5799992551011144,398.0
7.2,0.5678531725725833,405.0
7.4,0.5551716308952166,415.0
7.6000000000000005,0.5419693801452325,423.0
7.800000000000001,0.5282905238256319,427.0
8.0,0.5141783486403284,441.0
8.200000000000001,0.4996752985919244,447.0
8.4,0.4857067129040331,458.0
8.6,0.4715407430564085,460.0
8.8,0.45712921417249675,470.0
9.0,0.44250599808052016,480.0
9.200000000000001,0.4277037985363137,484.0
9.4,0.41275412495228636,488.0
9.600000000000001,0.3983307514368306,502.0
9.8,0.38407826648543164,514.0
10.0,0.3697857003682401,524.0
10.200000000000001,0.3554757736343248,536.0
10.4,0.3411698501716671,542.0
10.600000000000001,0.32688795398730974,546.0
10.8,0.31298955954611074,553.0
11.0,0.2996317626619458,557.0
11.200000000000001,0.286367885645916,571.0
11.4,0.2732097187211764,575.0
